dog,birthday,date_box_test,date_test,age,castration,breed,sex,dias_total,box_errors,condition,condition_order,session,trial_2,trial,delay,latency_partner,latency_subject,dog_press,partner_press,press_first,time_between_press,Success,errortype,dog_see,prop_gaze_before15,prop_gaze_after15
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,53,43,9,9,8.8,y,y,dog,0.2,y,NA,NA,1,0.4375
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,54,44,6,6,6,y,y,NA,0,y,NA,NA,0.755555556,0.044444444
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,55,45,9,NA,4.8,y,n,dog,NA,n,earlypress,NA,0.355555556,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,56,46,6,6,5.8,y,y,dog,0.2,y,NA,NA,0.155555556,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,57,47,3,3.4,3.4,y,y,NA,0,y,NA,NA,0.066666667,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,58,48,9,NA,4,y,n,dog,NA,n,earlypress,NA,0.466666667,0.266666667
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,59,49,6,7.4,NA,n,y,owner,NA,n,nopress,0,0,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,60,50,9,8.6,8.6,y,y,NA,0,y,NA,NA,0.755555556,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,61,51,3,3.4,3.2,y,y,dog,0.2,y,NA,NA,0.288888889,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,62,52,6,NA,3.2,y,n,dog,NA,n,earlypress,NA,0.244444444,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,63,53,3,3.6,3.6,y,y,NA,0,y,NA,NA,0.311111111,0.1
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,64,54,6,4.8,4.6,y,y,dog,0.2,y,NA,NA,0.622222222,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,65,55,9,8.8,8.6,y,y,dog,0.2,y,NA,NA,0,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,66,56,6,NA,3.2,y,n,dog,NA,n,earlypress,NA,0.4,0.088888889
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,67,57,9,8.6,8.8,y,y,owner,0.2,y,NA,NA,0.666666667,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,68,58,3,3.2,3.4,y,y,owner,0.2,y,NA,NA,0.255813953,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,69,59,6,6.2,6.2,y,y,NA,0,y,NA,NA,0,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,70,60,3,3.6,3.4,y,y,dog,0.2,y,NA,NA,0.466666667,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,71,61,3,3.2,3.4,y,y,owner,0.2,y,NA,NA,0.155555556,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,72,62,9,NA,3.8,y,n,dog,NA,n,earlypress,NA,0.4,0.2
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,3,73,63,3,3.6,3.4,y,y,dog,0.2,y,NA,NA,0.133333333,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,74,64,3,3.4,3.2,y,y,dog,0.2,y,NA,NA,0.866666667,0.177777778
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,75,65,6,5,4.8,y,y,dog,0.2,y,NA,NA,0.488888889,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,76,66,9,9.4,9.4,y,y,NA,0,y,NA,NA,0.733333333,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,77,67,3,3.6,3.2,y,y,dog,0.4,y,NA,NA,0.222222222,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,78,68,9,NA,1.6,y,n,dog,NA,n,earlypress,NA,0.133333333,0.422222222
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,79,69,3,3.4,3.4,y,y,NA,0,y,NA,NA,0.755555556,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,80,70,6,5.8,6.2,y,y,owner,0.4,y,NA,NA,0.288888889,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,81,71,9,8.8,8.8,y,y,NA,0,y,NA,NA,0.733333333,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,82,72,6,6.6,6.4,y,y,dog,0.2,y,NA,NA,0,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,83,73,9,9.6,9.8,y,y,owner,0.2,y,NA,NA,0.177777778,0.111111111
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,84,74,6,6.2,6,y,y,dog,0.2,y,NA,NA,0.177777778,0.177777778
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,85,75,3,3.6,3.2,y,y,dog,0.4,y,NA,NA,0.511111111,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,86,76,9,9.4,9,y,y,dog,0.4,y,NA,NA,0.222222222,0.088888889
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,87,77,9,NA,3,y,n,dog,NA,n,earlypress,NA,0.288888889,0.111111111
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,88,78,3,3.6,3.4,y,y,dog,0.2,y,NA,NA,0.8,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,89,79,6,8.6,9.6,y,y,owner,1,y,NA,NA,0.363636364,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,90,80,6,6.4,6.4,y,y,NA,0,y,NA,NA,0.666666667,0.155555556
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,91,81,3,3,2.8,y,y,dog,0.2,y,NA,NA,0.829268293,0.133333333
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,92,82,9,9.6,9.2,y,y,dog,0.4,y,NA,NA,0.133333333,0
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,93,83,3,3.2,3,y,y,dog,0.2,y,NA,NA,0.222222222,0.111111111
samira,04/05/2014,20/10/2019,16/12/2019,5.45,castrated,yorkshire,female,0.63,9,buzzerdelay,2,4,94,84,6,6,5.8,y,y,dog,0.2,y,NA,NA,0.288888889,0
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,1,1,3,3,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,2,2,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,3,3,3,3.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,4,4,3,3.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,5,5,3,1.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,6,6,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,7,7,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,8,8,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,9,9,3,3.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,0,10,10,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,11,1,3,3.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,12,2,3,2.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,13,3,6,6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,14,4,9,10.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,15,5,9,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,16,6,9,9,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,17,7,6,6.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,18,8,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,19,9,9,9.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,20,10,9,9.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,21,11,3,4.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,22,12,3,4.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,23,13,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,24,14,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,25,15,3,4.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,26,16,3,4.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,27,17,6,5.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,28,18,6,6.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,29,19,6,8.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,30,20,3,4.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,1,31,21,6,6.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,32,22,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,33,23,9,8.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,34,24,3,4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,35,25,6,7.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,36,26,3,5.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,37,27,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,38,28,3,4.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,39,29,6,6.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,40,30,6,6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,41,31,3,4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,42,32,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,43,33,9,10.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,44,34,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,45,35,6,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,46,36,9,10.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,47,37,3,3.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,48,38,9,11.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,49,39,6,7.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,50,40,9,9,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,51,41,3,3.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,2,52,42,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,53,43,3,4.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,54,44,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,55,45,3,3.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,56,46,3,4.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,57,47,3,4.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,58,48,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,59,49,6,5.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,60,50,3,4.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,61,51,3,4.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,62,52,6,6.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,63,53,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,64,54,9,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,65,55,9,12.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,66,56,6,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,67,57,6,6.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,68,58,3,4.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,69,59,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,70,60,6,7,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,71,61,9,9.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,72,62,9,10,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,3,73,63,6,8.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,74,64,6,5,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,75,65,6,8.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,76,66,6,8.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,77,67,3,4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,78,68,9,11,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,79,69,3,3.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,80,70,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,81,71,9,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,82,72,3,4.8,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,83,73,3,3.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,84,74,9,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,85,75,6,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,86,76,3,5.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,87,77,9,9.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,88,78,6,8.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,89,79,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,90,80,3,4.2,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,91,81,9,10.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,92,82,3,5.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,93,83,6,7.6,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,23/12/2019,5.45,castrated,yorkshire,female,0.63,9,a_nv,4,4,94,84,6,9.4,NA,n,y,owner,NA,n,nopress,NA,NA,NA
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,1,1,3,3.6,3.6,y,y,NA,0,y,NA,NA,0.644444444,0.666666667
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,2,2,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,0.933333333,0.977777778
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,3,3,3,NA,1,y,n,dog,NA,n,earlypress,NA,0.157894737,0.466666667
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,4,4,3,3,1.8,y,y,dog,1.2,y,NA,NA,0,0.911111111
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,5,5,3,NA,0.8,y,n,dog,NA,n,earlypress,NA,0.355555556,0.577777778
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,6,6,3,2.8,2.4,y,y,dog,0.4,y,NA,NA,0.777777778,0.555555556
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,7,7,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,0,0.622222222
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,8,8,3,2.8,2.4,y,y,dog,0.4,y,NA,NA,0.777777778,0.377777778
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,9,9,3,NA,0.6,y,n,dog,NA,n,earlypress,NA,0.4,0
samira,04/05/2014,20/10/2019,09/12/2019,5.45,castrated,yorkshire,female,0.63,9,partnerdelay,1,0,10,10,3,NA,0.8,y,n,dog,NA,n,earlypress,NA,0,0.577777778
